code,title,section,table,source
04763DZ,"Dilation of Colic Artery, Right with Intraluminal Device, Percutaneous Approach",0,047,tables
04763Z1,"Dilation of Colic Artery, Right, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04763ZZ,"Dilation of Colic Artery, Right, Percutaneous Approach",0,047,tables
0476441,"Dilation of Colic Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047644Z,"Dilation of Colic Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
04764D1,"Dilation of Colic Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04764DZ,"Dilation of Colic Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
04764Z1,"Dilation of Colic Artery, Right, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04764ZZ,"Dilation of Colic Artery, Right, Percutaneous Endoscopic Approach",0,047,tables
0477041,"Dilation of Colic Artery, Left with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047704Z,"Dilation of Colic Artery, Left with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
04770D1,"Dilation of Colic Artery, Left with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
04770DZ,"Dilation of Colic Artery, Left with Intraluminal Device, Open Approach",0,047,tables
04770Z1,"Dilation of Colic Artery, Left, Open Approach (Drug-Coated Balloon)",0,047,tables
04770ZZ,"Dilation of Colic Artery, Left, Open Approach",0,047,tables
0477341,"Dilation of Colic Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047734Z,"Dilation of Colic Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
04773D1,"Dilation of Colic Artery, Left with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04773DZ,"Dilation of Colic Artery, Left with Intraluminal Device, Percutaneous Approach",0,047,tables
04773Z1,"Dilation of Colic Artery, Left, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04773ZZ,"Dilation of Colic Artery, Left, Percutaneous Approach",0,047,tables
0477441,"Dilation of Colic Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047744Z,"Dilation of Colic Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
04774D1,"Dilation of Colic Artery, Left with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04774DZ,"Dilation of Colic Artery, Left with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
04774Z1,"Dilation of Colic Artery, Left, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04774ZZ,"Dilation of Colic Artery, Left, Percutaneous Endoscopic Approach",0,047,tables
0478041,"Dilation of Colic Artery, Middle with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047804Z,"Dilation of Colic Artery, Middle with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
04780D1,"Dilation of Colic Artery, Middle with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
04780DZ,"Dilation of Colic Artery, Middle with Intraluminal Device, Open Approach",0,047,tables
04780Z1,"Dilation of Colic Artery, Middle, Open Approach (Drug-Coated Balloon)",0,047,tables
04780ZZ,"Dilation of Colic Artery, Middle, Open Approach",0,047,tables
0478341,"Dilation of Colic Artery, Middle with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047834Z,"Dilation of Colic Artery, Middle with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
04783D1,"Dilation of Colic Artery, Middle with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04783DZ,"Dilation of Colic Artery, Middle with Intraluminal Device, Percutaneous Approach",0,047,tables
04783Z1,"Dilation of Colic Artery, Middle, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04783ZZ,"Dilation of Colic Artery, Middle, Percutaneous Approach",0,047,tables
0478441,"Dilation of Colic Artery, Middle with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047844Z,"Dilation of Colic Artery, Middle with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
04784D1,"Dilation of Colic Artery, Middle with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04784DZ,"Dilation of Colic Artery, Middle with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
04784Z1,"Dilation of Colic Artery, Middle, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04784ZZ,"Dilation of Colic Artery, Middle, Percutaneous Endoscopic Approach",0,047,tables
0479041,"Dilation of Renal Artery, Right with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047904Z,"Dilation of Renal Artery, Right with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
04790D1,"Dilation of Renal Artery, Right with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
04790DZ,"Dilation of Renal Artery, Right with Intraluminal Device, Open Approach",0,047,tables
04790Z1,"Dilation of Renal Artery, Right, Open Approach (Drug-Coated Balloon)",0,047,tables
04790ZZ,"Dilation of Renal Artery, Right, Open Approach",0,047,tables
0479341,"Dilation of Renal Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047934Z,"Dilation of Renal Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
04793D1,"Dilation of Renal Artery, Right with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04793DZ,"Dilation of Renal Artery, Right with Intraluminal Device, Percutaneous Approach",0,047,tables
04793Z1,"Dilation of Renal Artery, Right, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
04793ZZ,"Dilation of Renal Artery, Right, Percutaneous Approach",0,047,tables
0479441,"Dilation of Renal Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047944Z,"Dilation of Renal Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
04794D1,"Dilation of Renal Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04794DZ,"Dilation of Renal Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
04794Z1,"Dilation of Renal Artery, Right, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
04794ZZ,"Dilation of Renal Artery, Right, Percutaneous Endoscopic Approach",0,047,tables
047A041,"Dilation of Renal Artery, Left with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047A04Z,"Dilation of Renal Artery, Left with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
047A0D1,"Dilation of Renal Artery, Left with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
047A0DZ,"Dilation of Renal Artery, Left with Intraluminal Device, Open Approach",0,047,tables
047A0Z1,"Dilation of Renal Artery, Left, Open Approach (Drug-Coated Balloon)",0,047,tables
047A0ZZ,"Dilation of Renal Artery, Left, Open Approach",0,047,tables
047A341,"Dilation of Renal Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047A34Z,"Dilation of Renal Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
047A3D1,"Dilation of Renal Artery, Left with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047A3DZ,"Dilation of Renal Artery, Left with Intraluminal Device, Percutaneous Approach",0,047,tables
047A3Z1,"Dilation of Renal Artery, Left, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047A3ZZ,"Dilation of Renal Artery, Left, Percutaneous Approach",0,047,tables
047A441,"Dilation of Renal Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047A44Z,"Dilation of Renal Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
047A4D1,"Dilation of Renal Artery, Left with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047A4DZ,"Dilation of Renal Artery, Left with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
047A4Z1,"Dilation of Renal Artery, Left, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047A4ZZ,"Dilation of Renal Artery, Left, Percutaneous Endoscopic Approach",0,047,tables
047B041,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047B04Z,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
047B0D1,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
047B0DZ,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Open Approach",0,047,tables
047B0Z1,"Dilation of Inferior Mesenteric Artery, Open Approach (Drug-Coated Balloon)",0,047,tables
047B0ZZ,"Dilation of Inferior Mesenteric Artery, Open Approach",0,047,tables
047B341,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047B34Z,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
047B3D1,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047B3DZ,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Percutaneous Approach",0,047,tables
047B3Z1,"Dilation of Inferior Mesenteric Artery, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047B3ZZ,"Dilation of Inferior Mesenteric Artery, Percutaneous Approach",0,047,tables
047B441,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047B44Z,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
047B4D1,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047B4DZ,"Dilation of Inferior Mesenteric Artery with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
047B4Z1,"Dilation of Inferior Mesenteric Artery, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047B4ZZ,"Dilation of Inferior Mesenteric Artery, Percutaneous Endoscopic Approach",0,047,tables
047C041,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047C04Z,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
047C0D1,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
047C0DZ,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Open Approach",0,047,tables
047C0Z1,"Dilation of Common Iliac Artery, Right, Open Approach (Drug-Coated Balloon)",0,047,tables
047C0ZZ,"Dilation of Common Iliac Artery, Right, Open Approach",0,047,tables
047C341,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047C34Z,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
047C3D1,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047C3DZ,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Percutaneous Approach",0,047,tables
047C3Z1,"Dilation of Common Iliac Artery, Right, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047C3ZZ,"Dilation of Common Iliac Artery, Right, Percutaneous Approach",0,047,tables
047C441,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047C44Z,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
047C4D1,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047C4DZ,"Dilation of Common Iliac Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
047C4Z1,"Dilation of Common Iliac Artery, Right, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047C4ZZ,"Dilation of Common Iliac Artery, Right, Percutaneous Endoscopic Approach",0,047,tables
047D041,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047D04Z,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
047D0D1,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
047D0DZ,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Open Approach",0,047,tables
047D0Z1,"Dilation of Common Iliac Artery, Left, Open Approach (Drug-Coated Balloon)",0,047,tables
047D0ZZ,"Dilation of Common Iliac Artery, Left, Open Approach",0,047,tables
047D341,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047D34Z,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
047D3D1,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047D3DZ,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Percutaneous Approach",0,047,tables
047D3Z1,"Dilation of Common Iliac Artery, Left, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047D3ZZ,"Dilation of Common Iliac Artery, Left, Percutaneous Approach",0,047,tables
047D441,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047D44Z,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
047D4D1,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047D4DZ,"Dilation of Common Iliac Artery, Left with Intraluminal Device, Percutaneous Endoscopic Approach",0,047,tables
047D4Z1,"Dilation of Common Iliac Artery, Left, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047D4ZZ,"Dilation of Common Iliac Artery, Left, Percutaneous Endoscopic Approach",0,047,tables
047E041,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Drug-eluting, Open Approach (Drug-Coated Balloon)",0,047,tables
047E04Z,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Drug-eluting, Open Approach",0,047,tables
047E0D1,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Open Approach (Drug-Coated Balloon)",0,047,tables
047E0DZ,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Open Approach",0,047,tables
047E0Z1,"Dilation of Internal Iliac Artery, Right, Open Approach (Drug-Coated Balloon)",0,047,tables
047E0ZZ,"Dilation of Internal Iliac Artery, Right, Open Approach",0,047,tables
047E341,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047E34Z,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Approach",0,047,tables
047E3D1,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047E3DZ,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Percutaneous Approach",0,047,tables
047E3Z1,"Dilation of Internal Iliac Artery, Right, Percutaneous Approach (Drug-Coated Balloon)",0,047,tables
047E3ZZ,"Dilation of Internal Iliac Artery, Right, Percutaneous Approach",0,047,tables
047E441,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
047E44Z,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Drug-eluting, Percutaneous Endoscopic Approach",0,047,tables
047E4D1,"Dilation of Internal Iliac Artery, Right with Intraluminal Device, Percutaneous Endoscopic Approach (Drug-Coated Balloon)",0,047,tables
